game_id	section_id	player_id	player_name	player_url	position	s	ms	kills	errors	total_attacks	pct	assists	aces	serr	digs	rerr	block_solos	block_assists	berr	pts	bhe
3734251	0		David, Weeks		0	3	0	2	2	7	0	0	0	0	0	0	0	2	0	3	0
3734251	0		Jason, Adkins		0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
3734251	0		Blake, Ford		0	2	0	0	1	2	0	0	0	0	1	0	0	1	1	0	0
3734251	0		Dawson, Linn		0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3734251	0		Logan, Kurlin		0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
3734251	0		, TEAM		0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3734251	0		Totals		0	5	0	56	32	147	0	48	3	13	42	4	3	10	2	67	3
3734251	0		Total Team Blocks: 8.0																		
3734251	1	1641978	Suarez, Carlos	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641978	0	5	0	2	1	4	0	37	0	0	6	0	0	2	0	3	0
3734251	1	1641976	Rhine, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641976	0	5	0	0	6	16	0	0	0	1	4	1	0	0	0	0	0
3734251	1	1641991	Westra, Curtis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641991	0	5	0	14	7	30	0	0	0	0	2	0	0	3	0	15	0
3734251	1	1641958	King, Dustin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641958	0	5	0	0	0	0	0	2	2	0	14	0	0	0	0	2	0
3734251	1	1641979	Vailu'u, Luuga	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641979	0	5	0	15	6	26	0	0	0	0	5	0	2	6	0	20	0
3734251	1	1641990	McManaway, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641990	0	5	0	17	6	29	0	1	0	2	4	0	2	5	3	21	1
3734251	1	1641975	Jenkins, Silas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641975	0	5	0	1	0	2	0	0	1	0	2	0	0	0	0	2	0
3734251	1	1641994	Harvell, Caleb	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641994	0	4	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0
3734251	1	1645972	McCoy, Robbie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1645972	0	4	0	1	3	8	0	0	0	0	2	0	0	1	0	1	0
3734251	1	1641959	Schinzing, Alexander	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641959	0	3	0	1	0	1	1	8	0	3	4	0	0	0	0	1	0
3734251	1	1645971	Jenkins, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1645971	0	3	0	1	0	5	0	0	0	0	0	0	0	0	0	1	0
3734251	1	1641977	Alcox, Martin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641977	0	3	0	8	4	20	0	0	1	3	2	0	0	1	0	9	0
3734251	1		TEAM		0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
3734251	1		Totals		0	5	0	60	33	141	0	48	4	10	52	3	4	18	3	77	1
3734251	1		Total Team Blocks: 13.0																		
3662084	0		Cardoso, Pedro		0	4	1	12	5	25	0	4	1	3	3	1	0	3	0	14	0
3662084	0		Gonzalez, Victor		0	4	1	9	3	19	0	2	0	4	4	0	1	1	0	10	0
3662084	0		McPartland, Mitchell		0	4	0	0	0	0	0	2	0	0	7	2	0	0	0	0	0
3662084	0		Nieves Peraza, Pedro		0	4	1	6	4	11	0	2	1	1	1	0	0	4	0	9	0
3662084	0		Nogueira, Felipe		0	4	1	16	2	31	0	1	2	2	5	0	0	2	0	19	0
3662084	0		Rosa, Felipe		0	4	1	5	2	7	0	36	1	3	10	0	0	2	1	7	0
3662084	0		Bissen, Sean		0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3662084	0		Bartley, Savili		0	2	1	2	0	2	1	0	0	0	0	0	0	1	0	2	0
3662084	0		Sullivan, Trevor		0	2	0	0	1	2	0	0	0	1	0	0	1	1	0	1	0
3662084	0		Dekalb, Aaron		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
3662084	0		Johnson, Tim		0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3662084	0		TEAM		0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
3662084	0		Totals		0	4	0	50	17	97	0	47	5	16	30	5	3	14	1	65	0
3662084	0		Total Team Blocks: 10.0																		
3662084	1	1640464	Lockwood, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640464	0	4	0	0	0	0	0	1	0	0	4	1	0	0	0	0	1
3662084	1	1640471	Lyman, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640471	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3662084	1	1538203	Patterson, Wyatt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538203	0	4	1	9	2	13	0	1	1	2	2	0	1	2	0	12	0
3662084	1	1640467	Rueter, Nolan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640467	0	4	1	3	0	15	0	0	0	2	7	0	1	1	0	4	0
3662084	1	1640465	Schmidt, Brendan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640465	0	4	1	12	3	23	0	1	0	4	0	0	1	3	1	14	0
3662084	1	1538207	Walker, Maalik	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538207	0	4	1	11	9	30	0	0	1	4	3	0	1	3	2	14	0
3662084	1	1640469	Wilcox, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640469	0	4	1	9	7	24	0	0	2	2	3	0	0	0	1	11	0
3662084	1	1640466	Zalewski, Ian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640466	0	4	1	0	0	0	0	39	1	1	5	0	0	1	0	1	0
3662084	1	1538210	Miller, Brice	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538210	0	3	0	1	1	2	0	0	0	0	0	1	0	0	0	1	0
3662084	1	1538204	Abrolat, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538204	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3662084	1	1539470	Moll, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1539470	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3662084	1	1538205	Polizzi, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538205	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3662084	1	1538209	Schnittker, Andy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538209	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3662084	1		TEAM		0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
3662084	1		Totals		0	4	0	45	22	107	0	43	5	16	25	5	4	10	4	59	1
3662084	1		Total Team Blocks: 9.0																		
3803889	0	1532818	Stanback Jr., Chad	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1532818	0	4	1	11	4	23	0	0	1	7	6	0	0	1	0	12	0
3803889	0	1640981	Hyde, Charles	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640981	0	4	1	9	3	15	0	0	0	2	1	0	1	5	0	12	0
3803889	0	1532814	McMahon, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1532814	0	4	0	0	0	1	0	1	0	0	14	0	0	0	0	0	0
3803889	0	1418397	Scalia, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1418397	0	4	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0
3803889	0	1640984	Tang-Taye, Pierre	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640984	0	4	1	12	5	27	0	2	1	2	3	2	0	2	0	14	0
3803889	0	1307401	O'Connor, Brennan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1307401	0	3	1	5	2	13	0	0	0	1	2	0	0	1	0	5	0
3803889	0	1532816	Pagliara, Federico	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1532816	0	3	1	0	1	1	-1	33	0	1	2	0	1	1	0	1	0
3803889	0	1307407	Medina, Tanner	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1307407	0	3	1	4	0	8	0	0	0	2	2	0	1	0	0	5	0
3803889	0	1640982	Kasun, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640982	0	2	0	1	0	2	0	6	0	0	1	0	0	0	0	1	1
3803889	0	1640985	Perez, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640985	0	2	0	1	1	3	0	0	0	1	0	0	0	0	0	1	0
3803889	0	1532817	Novoa-Miralles, Jonathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1532817	0	1	0	2	3	7	0	0	0	0	1	1	0	0	0	2	0
3803889	0		TEAM		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3803889	0		Totals		0	4	0	45	19	100	0	43	2	17	34	3	3	10	0	55	1
3803889	0		Total Team Blocks: 8.0																		
3803889	1	1543947	Barbosa, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1543947	0	4	0	11	5	28	0	0	0	0	5	0	2	1	0	13	0
3803889	1	1537939	Fountain, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1537939	0	4	1	11	3	21	0	0	0	0	5	1	1	2	1	13	0
3803889	1	1537941	McKnight, Meshach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1537941	0	4	0	1	0	1	1	30	2	3	6	0	0	1	2	3	3
3803889	1	1537946	Nelson, Nikolas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1537946	0	4	1	1	4	8	0	0	0	4	1	0	1	2	2	3	0
3803889	1	1544733	Basson, Peter-Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1544733	0	4	0	9	5	24	0	1	0	4	1	0	0	0	0	9	0
3803889	1	1649309	Diaz, Stephen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1649309	0	4	0	0	0	2	0	3	0	0	10	0	0	0	0	0	0
3803889	1	1537945	Peruyero, Steven	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1537945	0	4	1	5	5	17	0	0	1	2	2	1	1	2	1	8	0
3803889	1	1537943	Larach, Enrique	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1537943	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
3803889	1	1653946	Miller, Lance	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1653946	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3803889	1	1654211	Fernandez, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1654211	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3803889	1		TEAM		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3803889	1		Totals		0	4	0	38	22	101	0	34	3	14	32	2	5	8	6	50	3
3803889	1		Total Team Blocks: 9.0																		
3831646	0	1316130	Agopian, Jason	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1316130	0	4	1	11	4	15	0	1	0	2	4	0	0	3	1	12	0
3831646	0	1423026	Benz, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1423026	0	4	1	7	2	12	0	0	0	0	0	0	0	1	0	7	0
3831646	0	1307717	Brinkley, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1307717	0	4	0	0	0	0	0	2	0	0	10	0	0	0	0	0	0
3831646	0	1529858	Frazzoni, Roberto	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1529858	0	4	1	0	0	0	0	53	1	0	9	0	0	0	1	1	0
3831646	0	1307718	La Cavera, Zack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1307718	0	4	1	16	5	37	0	1	0	4	6	0	1	1	0	17	0
3831646	0	1316129	Russell, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1316129	0	4	0	11	2	17	0	0	1	3	3	0	0	2	0	13	0
3831646	0	1307719	Woloson, Travis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1307719	0	4	1	14	2	26	0	0	0	1	3	0	0	2	1	15	0
3831646	0	1529859	Hershko, Tamir	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1529859	0	2	1	3	3	8	0	0	0	0	3	4	1	0	0	4	0
3831646	0	1423027	Saeta, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1423027	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3831646	0		TEAM		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3831646	0		Totals		0	4	0	62	18	115	0	58	2	10	38	4	2	9	3	70	0
3831646	0		Total Team Blocks: 6.5																		
3831646	1	1640867	Sander, Brenden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640867	0	4	0	4	4	12	0	1	0	1	1	0	0	0	0	4	0
3831646	1	1527705	Langlois, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527705	0	4	1	11	4	28	0	0	1	4	4	0	0	3	0	13	0
3831646	1	1303550	Reyes, Jaylen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1303550	0	4	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0
3831646	1	1417617	Underwood, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417617	0	4	1	15	4	31	0	1	0	2	5	0	0	1	0	15	0
3831646	1	1417609	Hatch, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417609	0	4	1	3	0	6	0	0	1	0	3	1	1	4	0	7	0
3831646	1	1527704	Jarman, Price	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527704	0	4	1	9	2	14	0	0	1	2	2	0	0	3	0	11	0
3831646	1	1417613	Sutton, Robbie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417613	0	4	1	1	2	3	0	34	1	0	8	0	1	1	1	3	1
3831646	1	1191622	Rivera, Josue	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1191622	0	2	1	6	5	18	0	1	0	2	2	0	0	1	0	6	0
3831646	1	1303548	Fuchs, Phil	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1303548	0	1	0	3	1	4	0	0	0	0	0	0	0	1	0	3	0
3831646	1	1417610	Heap, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417610	0	1	0	0	0	0	0	7	0	0	2	0	0	0	0	0	0
3831646	1		Totals		0	4	0	52	22	116	0	47	4	11	30	2	2	14	1	65	1
3831646	1		Total Team Blocks: 9.0																		
3734385	0	1641959	Schinzing, Alexander	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641959	0	3	0	0	1	2	0	28	2	1	4	0	0	1	0	2	0
3734385	0	1641994	Harvell, Caleb	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641994	0	3	0	0	0	0	0	0	1	2	4	1	0	0	0	1	0
3734385	0	1641978	Suarez, Carlos	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641978	0	3	0	0	0	1	0	0	1	0	3	0	0	0	0	1	0
3734385	0	1641976	Rhine, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641976	0	3	0	5	3	14	0	0	0	0	3	1	0	0	0	5	1
3734385	0	1641991	Westra, Curtis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641991	0	3	0	7	4	24	0	0	0	0	2	0	0	0	0	7	0
3734385	0	1641958	King, Dustin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641958	0	3	0	1	0	3	0	0	0	1	12	0	0	0	0	1	0
3734385	0	1641979	Vailu'u, Luuga	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641979	0	3	0	2	0	4	0	0	0	0	0	0	1	1	0	3	0
3734385	0	1641977	Alcox, Martin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641977	0	3	0	8	4	19	0	0	1	1	3	0	2	2	0	12	0
3734385	0	1641990	McManaway, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641990	0	3	0	9	2	15	0	0	0	1	2	0	0	2	0	10	0
3734385	0	1641975	Jenkins, Silas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641975	0	3	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
3734385	0	1645971	Jenkins, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1645971	0	1	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0
3734385	0		TEAM		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3734385	0		Totals		0	5	0	32	15	84	0	28	5	7	36	2	3	6	0	43	1
3734385	0		Total Team Blocks: 6.0																		
3734385	1		Chase, Craycraft		0	3	0	3	0	6	0	0	1	3	1	0	0	0	1	4	0
3734385	1		Connor, Holland		0	3	0	6	6	22	0	0	0	3	5	1	0	1	1	6	0
3734385	1		Daniel, Griffin		0	3	0	0	1	3	0	0	0	1	4	1	0	0	0	0	0
3734385	1		Daniel, Williams		0	3	0	2	4	17	0	0	0	0	0	0	1	3	0	4	1
3734385	1		David, Gianesin		0	3	0	5	5	13	0	1	0	0	2	0	0	1	0	5	1
3734385	1		Isaiah, Williams		0	3	0	2	1	6	0	22	0	0	2	0	1	1	0	3	1
3734385	1		Matt, Epperson		0	3	0	7	5	18	0	0	1	3	7	3	1	2	0	10	1
3734385	1		Patrick, Hilton		0	3	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0
3734385	1		, TEAM		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3734385	1		Totals		0	5	0	25	22	85	0	23	2	12	29	5	3	8	2	34	4
3734385	1		Total Team Blocks: 7.0																		
3662124	0	1300437	Caldwell, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1300437	0	4	1	19	6	42	0	1	2	3	5	1	0	2	0	22	0
3662124	0	1416531	Hutz, Peter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1416531	0	4	1	1	0	2	0	47	1	1	9	0	0	4	0	4	1
3662124	0	1416537	Jaeschke, Thomas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1416537	0	4	1	18	9	41	0	1	4	3	15	0	0	3	0	23	0
3662124	0	1637828	Jendryk, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637828	0	4	1	4	1	9	0	0	1	3	1	0	1	5	1	8	1
3662124	0	1416534	McAndrews, Owen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1416534	0	4	1	9	12	23	0	1	0	3	6	0	0	2	0	10	0
3662124	0	1416538	Olson, Nicholas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1416538	0	4	1	4	3	8	0	0	0	2	0	0	1	4	0	7	0
3662124	0	1637824	Selsky, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637824	0	4	0	0	0	0	0	3	0	0	6	2	0	0	0	0	0
3662124	0	1416532	Novotny, Trevor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1416532	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
3662124	0		TEAM		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3662124	0		Totals		0	4	0	55	31	125	0	53	9	15	42	3	2	20	1	76	2
3662124	0		Total Team Blocks: 12.0																		
3662124	1	1303550	Reyes, Jaylen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1303550	0	4	0	0	0	0	0	2	0	0	5	1	0	0	0	0	0
3662124	1	1417608	Grosh, Joseph	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417608	0	4	1	5	1	9	0	1	0	1	2	0	1	0	0	6	0
3662124	1	1640867	Sander, Brenden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640867	0	3	1	3	2	11	0	0	0	1	1	3	0	1	0	3	0
3662124	1	1527706	Meretev, Kiril	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527706	0	3	0	7	6	21	0	0	1	1	5	3	0	2	0	9	0
3662124	1	1417613	Sutton, Robbie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417613	0	3	0	0	1	2	0	25	0	1	4	0	0	0	0	0	0
3662124	1	1527705	Langlois, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527705	0	2	1	1	4	12	0	0	0	0	1	1	0	1	0	1	0
3662124	1	1417617	Underwood, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417617	0	2	0	4	3	14	0	1	2	0	4	0	0	2	0	7	0
3662124	1	1417609	Hatch, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417609	0	2	1	3	0	4	0	0	0	0	1	0	0	3	0	4	0
3662124	1	1527704	Jarman, Price	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527704	0	2	0	4	2	9	0	0	0	1	1	0	1	4	0	7	0
3662124	1	1527703	Dobbert, Tim	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527703	0	2	1	4	2	11	0	0	0	2	2	0	0	0	0	4	0
3662124	1	1640865	Hutchins, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640865	0	2	0	4	2	12	0	0	0	0	2	1	0	2	0	5	0
3662124	1	1417610	Heap, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417610	0	2	1	0	1	1	-1	6	0	1	1	0	0	1	0	0	0
3662124	1	1640868	Sikes, Erik	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640868	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3662124	1		Totals		0	4	0	35	24	106	0	35	3	8	30	9	2	16	0	48	0
3662124	1		Total Team Blocks: 10.0																		
3803965	0	1527705	Langlois, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527705	0	3	1	12	1	22	0	1	0	3	4	1	0	4	0	14	0
3803965	0	1303550	Reyes, Jaylen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1303550	0	3	0	0	0	0	0	1	0	0	8	4	0	0	0	0	0
3803965	0	1417608	Grosh, Joseph	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417608	0	3	1	0	2	4	0	0	1	2	1	0	0	8	0	5	0
3803965	0	1417617	Underwood, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417617	0	3	0	4	1	8	0	0	1	0	1	0	0	1	0	5	0
3803965	0	1417609	Hatch, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417609	0	3	1	5	0	8	0	0	0	3	0	0	0	3	0	6	0
3803965	0	1640867	Sander, Brenden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640867	0	2	0	2	5	10	0	0	0	1	3	1	0	0	0	2	0
3803965	0	1527706	Meretev, Kiril	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527706	0	2	0	1	0	4	0	0	0	0	0	0	0	1	0	1	0
3803965	0	1417613	Sutton, Robbie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417613	0	2	0	0	0	0	0	15	0	0	1	0	0	0	0	0	0
3803965	0	1527703	Dobbert, Tim	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527703	0	2	1	4	2	15	0	1	0	2	2	0	0	5	0	6	0
3803965	0	1417610	Heap, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1417610	0	2	1	1	0	1	1	11	0	1	1	0	0	0	0	1	0
3803965	0	1640868	Sikes, Erik	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640868	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
3803965	0	1303548	Fuchs, Phil	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1303548	0	1	1	1	3	9	0	0	0	0	2	0	0	0	0	1	0
3803965	0		Totals		0	3	0	30	14	81	0	30	2	12	24	6	0	22	0	43	0
3803965	0		Total Team Blocks: 11.0																		
3803965	1	1640991	Boehle, Hayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640991	0	3	0	0	0	0	0	1	0	0	5	0	0	0	0	0	1
3803965	1	1418739	Delson, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1418739	0	3	1	12	4	22	0	0	2	4	6	1	0	2	0	15	0
3803965	1	1196166	Staahl, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1196166	0	3	1	3	1	7	0	0	0	0	4	0	0	1	0	3	0
3803965	1	1418740	Seif, Jonah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1418740	0	3	1	1	0	1	1	37	1	4	5	0	0	0	0	2	0
3803965	1	1196167	Donohue, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1196167	0	3	1	12	4	29	0	0	1	0	5	0	0	0	0	13	0
3803965	1	1418737	Boehle, Parker	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1418737	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
3803965	1	1305764	Hardy, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305764	0	3	1	6	1	10	0	0	1	2	0	0	1	2	0	9	0
3803965	1	1196169	Nielsen, Weston	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1196169	0	3	1	8	4	17	0	1	1	3	5	1	0	1	0	9	0
3803965	1		TEAM		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3803965	1		Totals		0	3	0	42	14	86	0	39	6	14	31	2	1	6	0	52	1
3803965	1		Total Team Blocks: 4.0																		
3831722	0	1318205	Kaepernick, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1318205	0	5	1	7	2	19	0	1	0	3	4	0	1	4	0	10	0
