year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	height	class_year	games_played	games_started
2015	12100	99	Long Beach St.	18	1526777.0	Kulakowski, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1526777.0	6-7	Sr	4	0
2015	12100	99	Long Beach St.	6	1637557.0	La Rusch, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637557.0	6-6	Jr	85	0
2015	12100	99	Long Beach St.	28	1637561.0	Manoogian, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637561.0	6-1	So	2	0
2015	12100	99	Long Beach St.	22	1526779.0	Martin, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1526779.0	6-1	Jr	74	0
2015	12100	99	Long Beach St.	12	1418565.0	Palos, Edgar	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1418565.0	6-1	Jr	69	0
2015	12100	99	Long Beach St.	26		Palumbo, Chase		6-5	Fr	0	0
2015	12100	99	Long Beach St.	2	1637555.0	Richard, Louis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637555.0	6-3	Fr	38	0
2015	12100	99	Long Beach St.	8	1526775.0	Stallings, Curtis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1526775.0	6-5	So	85	0
2015	12100	99	Long Beach St.	16	1526776.0	Stephanoff, Scott	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1526776.0	6-4	So	5	0
2015	12100	99	Long Beach St.	10	1637558.0	TenBrink, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637558.0	6-4	Fr	1	0
2015	12100	99	Long Beach St.	20	1418566.0	Whitt, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1418566.0	6-4	Jr	41	0
2015	12100	99	Long Beach St.	21	1637559.0	Willahan, Jason	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637559.0	6-4	Fr	3	0
2015	12100	99	Long Beach St.	1	1439864.0	Windisch, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1439864.0	6-0	Sr	58	0
2015	12100	99	Long Beach St.	19	1526778.0	Yould, Bryce	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1526778.0	6-4	So	84	0
2015	12100	99	Long Beach St.	11	1418564.0	van Vuuren, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1418564.0	6-5	Sr	43	0
2015	12100	1072	Erskine	0	1421535.0	Camnitz, Nathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421535.0	6-0	Sr	6	0
2015	12100	1072	Erskine	4	1671319.0	Cardozo, Bryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1671319.0	-	N/A	25	0
2015	12100	1072	Erskine	22	1421546.0	Davis, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421546.0	6-3	Jr	1	0
2015	12100	1072	Erskine	6	1671301.0	Fralix, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1671301.0	-	N/A	1	0
2015	12100	1072	Erskine	1	1650853.0	Grandy, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1650853.0	-	N/A	68	0
2015	12100	1072	Erskine	13	1421544.0	Kawa, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421544.0	6-4	Jr	68	0
2015	12100	1072	Erskine	5	1421539.0	Marks, Corey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421539.0	6-2	Jr	0	0
2015	12100	1072	Erskine	7	1650854.0	McGrand, Travis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1650854.0	-	N/A	38	0
2015	12100	1072	Erskine	8		Medina, Jesse		5-9	Sr	0	0
2015	12100	1072	Erskine	3	1421538.0	Melendez, Omar	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421538.0	6-5	Jr	104	0
2015	12100	1072	Erskine	11	1421542.0	Michelau, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421542.0	6-3	Jr	104	0
2015	12100	1072	Erskine	9	1537148.0	Perez, Roberto	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1537148.0	-	Fr	104	0
2015	12100	1072	Erskine	12	1421543.0	Schneck, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421543.0	5-10	Jr	104	0
2015	12100	1072	Erskine	2	1421537.0	Stanley, Neal	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421537.0	6-2	Sr	77	0
2015	12100	1072	Erskine	15	1421545.0	Talavera, Andres	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421545.0	6-4	Jr	38	0
2015	12100	1072	Erskine	10	1421541.0	Varona, Juan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421541.0	5-10	Jr	29	0
2015	12100	354	Lewis	02	1527167.0	Beckmann, Tom	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527167.0	6-7	So	4	0
2015	12100	354	Lewis	19	1527168.0	Brinkerhoff, JB	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527168.0	6-5	So	1	0
2015	12100	354	Lewis	05	1191547.0	Butch, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1191547.0	6-3	Sr	26	0
2015	12100	354	Lewis	27	1429727.0	Fifer, Scott	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1429727.0	6-3	Jr	96	0
2015	12100	354	Lewis	14	1084008.0	Fitterer, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1084008.0	6-8	Sr	89	0
2015	12100	354	Lewis	33	1527169.0	Hodul, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527169.0	6-9	So	6	0
2015	12100	354	Lewis	12	1191551.0	Hofmann, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1191551.0	6-8	Sr	23	0
2015	12100	354	Lewis	21	1299557.0	Lilly, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1299557.0	6-5	Jr	68	0
2015	12100	354	Lewis	07	1527171.0	Lisha, Gert	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527171.0	6-6	So	49	0
2015	12100	354	Lewis	3	1084006.0	Logan, Tom	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1084006.0	6-4	Sr	36	0
2015	12100	354	Lewis	17	1299556.0	McCall, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1299556.0	6-7	Jr	9	0
2015	12100	354	Lewis	11	1191550.0	Orf, Andy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1191550.0	6-2	Sr	14	0
2015	12100	354	Lewis	9	1299554.0	Petty, Greg	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1299554.0	6-6	Sr	94	0
2015	12100	354	Lewis	13	1191552.0	Powell, Geoff	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1191552.0	6-4	Sr	97	0
2015	12100	354	Lewis	22	1420434.0	Schmiegelt, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1420434.0	6-7	So	92	0
2015	12100	354	Lewis	15	1429734.0	Walsh, Bobby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1429734.0	6-9	Jr	88	0
2015	12100	354	Lewis	04	1637164.0	Weiskircher, Trevor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637164.0	6-7	So	3	0
2015	12100	354	Lewis	08	1527172.0	Yanez, Lucas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527172.0	5-10	Sr	90	0
2015	12100	9223	North Greenville	10	1641977.0	Alcox, Martin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641977.0	-	N/A	33	0
2015	12100	9223	North Greenville	9	1641994.0	Harvell, Caleb	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641994.0	-	N/A	23	0
2015	12100	9223	North Greenville	7	1641975.0	Jenkins, Silas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641975.0	-	N/A	67	0
2015	12100	9223	North Greenville	14	1645971.0	Jenkins, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1645971.0	6-4	Fr	36	0
2015	12100	9223	North Greenville	2	1641958.0	King, Dustin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641958.0	5-10	Fr	96	0
2015	12100	9223	North Greenville	17	1645972.0	McCoy, Robbie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1645972.0	6-2	Jr	50	0
2015	12100	9223	North Greenville	15	1641990.0	McManaway, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641990.0	-	N/A	105	0
2015	12100	9223	North Greenville	8	1641976.0	Rhine, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641976.0	-	N/A	105	0
2015	12100	9223	North Greenville	5	1641959.0	Schinzing, Alexander	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641959.0	-	N/A	98	0
2015	12100	9223	North Greenville	11	1641978.0	Suarez, Carlos	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641978.0	-	N/A	90	0
2015	12100	9223	North Greenville	13	1641979.0	Vailu'u, Luuga	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641979.0	-	N/A	105	0
2015	12100	9223	North Greenville	16	1641991.0	Westra, Curtis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641991.0	-	N/A	105	0
2015	12100	15646	Barton	14	1640981.0	Hyde, Charles	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640981.0	6-5	Fr	91	0
2015	12100	15646	Barton	2	1640982.0	Kasun, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640982.0	6-2	Fr	49	0
2015	12100	15646	Barton	13	1640983.0	Lee, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640983.0	6-1	Fr	0	0
2015	12100	15646	Barton	4	1532814.0	McMahon, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1532814.0	5-9	Sr	123	0
2015	12100	15646	Barton	17	1307407.0	Medina, Tanner	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1307407.0	6-9	Sr	119	0
2015	12100	15646	Barton	15	1532817.0	Novoa-Miralles, Jonathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1532817.0	6-3	So	52	0
2015	12100	15646	Barton	7	1307401.0	O'Connor, Brennan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1307401.0	6-4	Sr	97	0
2015	12100	15646	Barton	12	1532816.0	Pagliara, Federico	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1532816.0	6-1	So	86	0
2015	12100	15646	Barton	3	1640985.0	Perez, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640985.0	6-3	So	57	0
2015	12100	15646	Barton	1	1418397.0	Scalia, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1418397.0	6-0	Sr	76	0
2015	12100	15646	Barton	20	1532818.0	Stanback Jr., Chad	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1532818.0	6-3	So	118	0
2015	12100	15646	Barton	16	1640984.0	Tang-Taye, Pierre	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640984.0	6-6	Jr	117	0
2015	12100	554	Princeton	1	1640996.0	Andrew, Billy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640996.0	6-7	Fr	8	0
2015	12100	554	Princeton	2	1421722.0	Bagnell, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421722.0	6-1	Jr	28	0
2015	12100	554	Princeton	20	1305151.0	Dube, Conor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305151.0	5-10	Sr	1	0
2015	12100	554	Princeton	24	1305152.0	Ensbury, Tony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305152.0	5-11	Sr	79	0
2015	12100	554	Princeton	17	1641000.0	Fuerst, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1641000.0	6-6	Fr	21	0
2015	12100	554	Princeton	37	1538560.0	Kennedy, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538560.0	6-2	So	79	0
2015	12100	554	Princeton	5	1305153.0	Kessel, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305153.0	6-5	Sr	79	0
2015	12100	554	Princeton	14	1541194.0	May, Jonah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1541194.0	6-2	So	46	0
2015	12100	554	Princeton	25	1538559.0	Oboh, Junior	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538559.0	6-7	So	76	0
2015	12100	554	Princeton	6	1640997.0	Ratter, Kendall	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640997.0	6-4	Fr	73	0
2015	12100	554	Princeton	3	1538558.0	Schindele-Murayama, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538558.0	6-7	Jr	16	0
2015	12100	554	Princeton	22	1421721.0	Shaw, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421721.0	6-4	Jr	17	0
2015	12100	554	Princeton	8	1640998.0	Sickler, Trey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640998.0	6-6	Fr	1	0
2015	12100	554	Princeton	18	1305154.0	Siroky, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1305154.0	6-5	Sr	68	0
2015	12100	554	Princeton	11	1640999.0	Stapleton, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640999.0	6-4	Fr	1	0
2015	12100	554	Princeton	23	1421723.0	Stearns, Devin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1421723.0	6-5	Jr	63	0
2015	12100	554	Princeton	36	1538561.0	Thiemann, Kurt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1538561.0	6-7	So	27	0
2015	12100	1013	Charleston (WV)	1	1649317.0	Berry, Nate	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1649317.0	-	N/A	1	0
2015	12100	1013	Charleston (WV)	4	1639514.0	Brandland, Conner	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639514.0	6-4	Fr	80	0
2015	12100	1013	Charleston (WV)	9	1639519.0	Corpeno, Jonathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639519.0	5-6	Fr	26	0
2015	12100	1013	Charleston (WV)	10	1639520.0	Cranston, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639520.0	6-0	So	65	0
2015	12100	1013	Charleston (WV)	8	1639518.0	DePellegrini, Darrin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639518.0	6-3	Fr	36	0
2015	12100	1013	Charleston (WV)	16	1639526.0	Gonzalez, Jovanie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639526.0	5-11	Fr	22	0
2015	12100	1013	Charleston (WV)	7	1639517.0	Makin, Desmond	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639517.0	6-0	Fr	44	0
2015	12100	1013	Charleston (WV)	15	1639525.0	Misiewicz, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639525.0	5-11	Fr	18	0
2015	12100	1013	Charleston (WV)	13	1639523.0	Moxey, Rajahl	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639523.0	6-3	Fr	72	0
2015	12100	1013	Charleston (WV)	3	1639513.0	Nenn, Indy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639513.0	5-10	Fr	67	0
2015	12100	1013	Charleston (WV)	20	1639528.0	Rivera, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639528.0	6-2	Fr	80	0
2015	12100	1013	Charleston (WV)	17	1639527.0	Rosenberg, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639527.0	5-7	Fr	16	0
2015	12100	1013	Charleston (WV)	11	1639521.0	Santos, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639521.0	6-5	Fr	79	0
2015	12100	1013	Charleston (WV)	6	1639516.0	Shircel-Lenling, Carl	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639516.0	5-10	Fr	53	0
2015	12100	1013	Charleston (WV)	14		Smith, Francis		5-5	Fr	0	0
2015	12100	1013	Charleston (WV)	12		Sparkman, John		6-9	Fr	0	0
2015	12100	1013	Charleston (WV)	5	1639515.0	Zieba, Krzysztof	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1639515.0	6-4	So	80	0
2015	12100	30175	Holy Names	21	1640973.0	Barrett, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640973.0	6-0	Jr	5	0
2015	12100	30175	Holy Names	48	1430868.0	Cazares, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1430868.0	6-1	Jr	49	0
2015	12100	30175	Holy Names	24		Collishaw, Jake		6-2	Fr	0	0
2015	12100	30175	Holy Names	5	1528875.0	Fisher, Nelson	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1528875.0	5-11	So	43	0
2015	12100	30175	Holy Names	14	1640972.0	Jansen, Blake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640972.0	6-6	Fr	45	0
2015	12100	30175	Holy Names	15	1528876.0	Mayer, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1528876.0	6-1	So	38	0
2015	12100	30175	Holy Names	16	1430877.0	Morn, Bryson-Joey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1430877.0	5-8	Sr	31	0
2015	12100	30175	Holy Names	3	1528874.0	Motoyama, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1528874.0	5-8	So	37	0
2015	12100	30175	Holy Names	8	1528877.0	Nobriga-Antonio, Chayse	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1528877.0	5-11	So	22	0
2015	12100	30175	Holy Names	4	1430869.0	Paulos, Keenan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1430869.0	5-9	Sr	16	0
2015	12100	30175	Holy Names	12	1640976.0	Schumacher-Lagundino, Kaili	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640976.0	5-10	Jr	41	0
2015	12100	30175	Holy Names	6	1640975.0	Singh, Ramandeep	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640975.0	6-4	Sr	31	0
2015	12100	30175	Holy Names	32	1431949.0	Tenorio, Xavier	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1431949.0	5-9	Sr	12	0
2015	12100	30175	Holy Names	13	1640977.0	To, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640977.0	6-2	Fr	36	0
2015	12100	30175	Holy Names	7	1640970.0	True, Conan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640970.0	6-1	Fr	42	0
2015	12100	30175	Holy Names	11	1640971.0	True, Daron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640971.0	6-3	Fr	11	0
2015	12100	371	Loyola Chicago	12	1300437.0	Caldwell, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1300437.0	6-6	Sr	72	0
2015	12100	371	Loyola Chicago	23	1300440.0	Chilcoat, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1300440.0	6-3	Sr	38	0
2015	12100	371	Loyola Chicago	14	1637826.0	Gevis, Ricky	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637826.0	6-11	Fr	19	0
2015	12100	371	Loyola Chicago	10	1637829.0	Guimond, Derek	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637829.0	6-4	Sr	3	0
2015	12100	371	Loyola Chicago	2	1416531.0	Hutz, Peter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1416531.0	6-4	Jr	93	0
2015	12100	371	Loyola Chicago	25	1416537.0	Jaeschke, Thomas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1416537.0	6-6	Jr	88	0
2015	12100	371	Loyola Chicago	20	1637827.0	Jamison, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637827.0	6-6	Fr	1	0
2015	12100	371	Loyola Chicago	21	1637828.0	Jendryk, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637828.0	6-10	Fr	93	0
2015	12100	371	Loyola Chicago	1	1527087.0	Kroener, Jagger	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1527087.0	6-1	So	29	0
2015	12100	371	Loyola Chicago	13	1416534.0	McAndrews, Owen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1416534.0	6-5	Jr	41	0
2015	12100	371	Loyola Chicago	3	1416532.0	Novotny, Trevor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1416532.0	6-0	Jr	67	0
2015	12100	371	Loyola Chicago	27	1416538.0	Olson, Nicholas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1416538.0	6-10	Jr	64	0
2015	12100	371	Loyola Chicago	4	1300441.0	Phillips, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1300441.0	6-4	Sr	9	0
2015	12100	371	Loyola Chicago	8	1637825.0	Plaisted, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637825.0	6-5	Fr	64	0
2015	12100	371	Loyola Chicago	5	1416533.0	Rodriguez, Diego	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1416533.0	6-3	Jr	3	0
2015	12100	371	Loyola Chicago	6	1637824.0	Selsky, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1637824.0	5-11	Fr	87	0
2015	12100	2716	P.R.-Rio Piedras	11	1429632.0	Acosta, Carlos	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1429632.0	-	So	0	0
2015	12100	2716	P.R.-Rio Piedras	7	1429628.0	Ascanio, Pablo	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1429628.0	-	So	0	0
2015	12100	2716	P.R.-Rio Piedras	6	1429626.0	Bellaflores, Jose	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1429626.0	-	So	0	0
2015	12100	2716	P.R.-Rio Piedras	2	1539448.0	Berrios, Christopher	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1539448.0	-	Fr	0	0
2015	12100	2716	P.R.-Rio Piedras	10	1429631.0	Cantres, Juan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1429631.0	-	So	0	0
2015	12100	2716	P.R.-Rio Piedras	1		Cintron, Jose		-	Fr	0	0
2015	12100	2716	P.R.-Rio Piedras	15	1429634.0	Colon, Gabriel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1429634.0	-	So	0	0
2015	12100	2716	P.R.-Rio Piedras	16	1539450.0	Cuff, Charles	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1539450.0	-	Fr	0	0
2015	12100	2716	P.R.-Rio Piedras	9	1429630.0	Hernandez, Rene	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1429630.0	-	So	0	0
2015	12100	2716	P.R.-Rio Piedras	8	1429629.0	Marichal, Sergio	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1429629.0	-	So	0	0
2015	12100	2716	P.R.-Rio Piedras	8	1539452.0	Molinaris, Carlos	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1539452.0	-	Fr	0	0
2015	12100	2716	P.R.-Rio Piedras	2	1429624.0	Morales, Angel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1429624.0	-	So	0	0
2015	12100	2716	P.R.-Rio Piedras	14	1539453.0	Negron, Lenny	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1539453.0	-	Fr	0	0
2015	12100	2716	P.R.-Rio Piedras	5	1429627.0	Osorio, Luis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1429627.0	-	So	0	0
2015	12100	2716	P.R.-Rio Piedras	6	1539449.0	Rodriguez, Angel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1539449.0	-	Fr	0	0
2015	12100	2716	P.R.-Rio Piedras	16	1429635.0	Rodriguez, Juliano	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1429635.0	-	So	0	0
2015	12100	2716	P.R.-Rio Piedras	3	1429625.0	Rohena, Fabian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1429625.0	-	So	0	0
2015	12100	2716	P.R.-Rio Piedras	3	1539451.0	Rosado, Gabriel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1539451.0	-	Fr	0	0
2015	12100	2716	P.R.-Rio Piedras	13	1429633.0	Torres, Joshua	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1429633.0	-	So	0	0
2015	12100	600	Saint Francis (PA)	15	1530699.0	Bennett, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1530699.0	6-6	So	14	0
2015	12100	600	Saint Francis (PA)	2	1640803.0	Braswell, Stephen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12100&stats_player_seq=1640803.0	6-2	So	92	0
